user_id,country,current_role,kaggle_tier,years_experience,hours_spent_weekly,gold_medals,silver_medals,datasets_shared,competitions_entered,follower_count,github_link,portfolio_score,total_certifications,monthly_recruiter_pings,salary_usd,experience_years
KAG_2026_11192,USA,Data Scientist,Expert,21,30,4,5,15,20,161,1,74,2,16,232772.0,21.0
KAG_2026_11193,Germany,Data Analyst,Novice,8,2,0,0,3,14,8,0,14,4,2,70741.0,8.0
KAG_2026_11194,UK,Data Scientist,Expert,13,23,2,7,10,28,315,1,59,5,12,150826.0,13.0
KAG_2026_11195,USA,Data Scientist,Expert,12,21,1,2,12,38,540,1,55,4,12,177970.0,12.0
KAG_2026_11196,India,Data Scientist,Contributor,11,20,0,4,12,16,399,1,32,4,7,84824.0,11.0
KAG_2026_11197,Germany,Student,Novice,1,12,0,0,2,2,2,1,12,4,0,7164.0,1.0
KAG_2026_11198,Germany,Student,Contributor,2,8,0,7,7,14,236,1,22,1,4,0.0,2.0
KAG_2026_11199,Canada,Researcher,Expert,21,34,4,2,12,33,441,1,74,2,16,203822.0,21.0
KAG_2026_11200,India,Data Analyst,Novice,21,6,0,0,3,15,6,0,44,7,6,106023.0,21.0
KAG_2026_11201,India,Data Scientist,Expert,17,22,2,5,10,30,493,1,62,5,14,124194.0,17.0
KAG_2026_11202,USA,Data Scientist,Grandmaster,10,51,8,34,29,111,2724,1,86,9,23,181793.0,10.0
KAG_2026_11203,India,ML Engineer,Expert,4,29,1,5,19,22,231,1,47,3,9,86766.0,4.0
KAG_2026_11204,USA,Data Scientist,Expert,20,27,1,6,10,36,284,1,64,9,14,197116.0,20.0
KAG_2026_11205,UK,Data Scientist,Contributor,17,8,0,2,10,11,409,1,49,3,9,157537.0,17.0
KAG_2026_11206,USA,Researcher,Master,20,40,24,34,20,54,837,1,88,7,30,217777.0,20.0
KAG_2026_11207,India,Student,Contributor,0,7,0,7,11,23,422,1,22,4,4,0.0,0.0
KAG_2026_11208,Germany,Data Analyst,Novice,4,2,0,0,6,1,3,1,12,4,1,55391.0,4.0
KAG_2026_11209,USA,Student,Novice,0,4,0,0,7,4,4,1,14,4,0,0.0,0.0
KAG_2026_11210,India,Student,Novice,0,6,0,0,0,8,12,1,6,4,0,0.0,0.0
KAG_2026_11211,France,Student,Contributor,1,14,0,3,7,7,49,1,24,2,4,0.0,1.0
KAG_2026_11212,UK,Student,Contributor,1,8,0,9,10,19,229,0,16,2,4,0.0,1.0
KAG_2026_11213,India,ML Engineer,Contributor,19,10,0,9,7,13,384,1,47,10,9,125570.0,19.0
KAG_2026_11214,France,Researcher,Expert,11,28,3,4,18,29,276,1,51,5,12,138796.0,11.0
KAG_2026_11215,USA,Student,Novice,2,2,0,0,0,3,4,1,9,1,0,0.0,2.0
KAG_2026_11216,Germany,ML Engineer,Expert,15,22,1,5,19,31,242,1,59,10,13,162461.0,15.0
KAG_2026_11217,USA,Data Analyst,Contributor,19,21,0,5,8,13,429,1,53,9,9,137430.0,19.0
KAG_2026_11218,Germany,Data Scientist,Grandmaster,21,53,19,12,23,111,2666,1,100,4,31,192562.0,21.0
KAG_2026_11219,Germany,Student,Novice,1,9,0,0,9,17,4,0,13,3,0,0.0,1.0
KAG_2026_11220,Spain,Student,Novice,2,4,0,0,7,12,10,0,10,3,0,0.0,2.0
KAG_2026_11221,UK,ML Engineer,Contributor,11,14,0,5,14,9,145,1,36,5,7,151495.0,11.0
KAG_2026_11222,India,Researcher,Expert,13,34,2,9,17,34,151,1,54,6,12,100983.0,13.0
KAG_2026_11223,UK,ML Engineer,Contributor,21,7,0,5,11,22,214,1,49,8,10,189245.0,21.0
KAG_2026_11224,India,ML Engineer,Master,11,42,23,22,23,56,1010,1,77,3,26,136950.0,11.0
KAG_2026_11225,Brazil,Data Analyst,Expert,8,30,1,2,16,31,296,1,42,10,10,63210.0,8.0
KAG_2026_11226,India,ML Engineer,Expert,9,33,4,8,19,28,254,1,55,11,12,96228.0,9.0
KAG_2026_11227,India,Student,Contributor,2,19,0,9,13,5,258,0,32,2,4,13098.0,2.0
KAG_2026_11228,India,Student,Contributor,1,11,0,6,5,7,78,0,30,4,4,0.0,1.0
KAG_2026_11229,USA,Data Analyst,Novice,18,3,0,0,3,1,0,1,34,2,5,133714.0,18.0
KAG_2026_11230,UK,ML Engineer,Contributor,14,19,0,5,6,21,74,0,36,9,8,155464.0,14.0
KAG_2026_11231,Germany,ML Engineer,Contributor,12,10,0,7,9,23,378,0,44,6,7,158982.0,12.0
KAG_2026_11232,Spain,Data Analyst,Novice,17,2,0,0,0,16,12,1,26,3,5,96135.0,17.0
KAG_2026_11233,Japan,Researcher,Expert,9,29,1,1,16,29,416,1,57,2,11,137862.0,9.0
KAG_2026_11234,USA,Researcher,Grandmaster,15,57,8,25,27,124,2689,1,87,10,24,209230.0,15.0
KAG_2026_11235,Brazil,Data Analyst,Contributor,15,18,0,9,14,20,406,1,37,2,8,90722.0,15.0
KAG_2026_11236,India,Data Analyst,Contributor,8,10,0,2,8,16,136,1,40,7,6,60368.0,8.0
KAG_2026_11237,India,Data Scientist,Master,7,35,10,35,20,56,1062,1,62,7,19,101784.0,7.0
KAG_2026_11238,Germany,Student,Novice,0,2,0,0,8,18,3,1,5,1,0,0.0,0.0
KAG_2026_11239,USA,Data Analyst,Novice,19,2,0,0,3,4,13,0,35,3,5,129676.0,19.0
KAG_2026_11240,USA,Researcher,Expert,5,28,2,9,13,39,547,1,42,3,10,175341.0,5.0
KAG_2026_11241,Brazil,Data Scientist,Contributor,14,20,0,6,11,6,205,1,50,6,8,93088.0,14.0
KAG_2026_11242,India,Researcher,Expert,10,26,2,5,16,35,466,1,49,8,12,108446.0,10.0
KAG_2026_11243,UK,Researcher,Expert,16,34,3,7,14,31,204,1,68,3,14,158162.0,16.0
KAG_2026_11244,Japan,Researcher,Expert,19,23,1,8,13,32,332,1,71,5,14,174386.0,19.0
KAG_2026_11245,UK,ML Engineer,Contributor,7,13,0,8,8,17,240,0,32,6,6,127443.0,7.0
KAG_2026_11246,Spain,Data Analyst,Contributor,13,12,0,3,6,13,126,1,46,6,7,92430.0,13.0
KAG_2026_11247,India,ML Engineer,Master,9,45,10,23,23,64,807,1,63,2,19,103488.0,9.0
KAG_2026_11248,USA,Researcher,Expert,16,24,2,5,12,38,404,1,63,9,13,215520.0,16.0
KAG_2026_11249,Brazil,Data Scientist,Contributor,7,14,0,8,7,18,210,1,37,9,6,70531.0,7.0
KAG_2026_11250,India,Data Analyst,Contributor,20,14,0,6,11,11,72,1,56,10,10,98175.0,20.0
KAG_2026_11251,India,ML Engineer,Contributor,11,7,0,1,5,23,181,0,34,9,7,103699.0,11.0
KAG_2026_11252,USA,Student,Contributor,0,10,0,6,5,12,304,0,19,1,4,0.0,0.0
KAG_2026_11253,India,Student,Novice,0,2,0,0,5,5,9,0,7,1,0,12564.0,0.0
KAG_2026_11254,USA,Researcher,Expert,10,27,1,2,13,28,163,1,57,6,11,177826.0,10.0
KAG_2026_11255,India,Data Analyst,Novice,9,6,0,0,8,12,4,0,20,11,2,55744.0,9.0
KAG_2026_11256,USA,Data Scientist,Grandmaster,20,52,24,11,22,124,2666,1,100,11,34,248107.0,20.0
KAG_2026_11257,UK,Researcher,Grandmaster,11,64,21,30,21,119,2856,1,92,2,29,183639.0,11.0
KAG_2026_11258,UK,Data Scientist,Contributor,16,21,0,3,11,18,173,1,51,9,8,150738.0,16.0
KAG_2026_11259,UK,Data Scientist,Expert,15,21,2,9,18,29,222,1,56,4,13,147840.0,15.0
KAG_2026_11260,USA,Data Analyst,Novice,20,7,0,0,9,16,9,1,30,10,6,127894.0,20.0
KAG_2026_11261,Canada,Data Scientist,Master,18,49,18,16,24,64,1020,1,95,7,26,176101.0,18.0
KAG_2026_11262,USA,Data Scientist,Contributor,14,11,0,9,13,16,279,1,39,11,8,165855.0,14.0
KAG_2026_11263,Canada,Data Analyst,Expert,13,26,4,3,16,30,254,1,52,3,13,107545.0,13.0
KAG_2026_11264,India,Data Analyst,Contributor,5,12,0,8,11,15,420,0,35,6,5,52891.0,5.0
KAG_2026_11265,Germany,ML Engineer,Expert,18,24,3,7,14,39,294,1,61,2,14,184345.0,18.0
KAG_2026_11266,UK,Researcher,Expert,11,24,3,5,14,23,493,1,59,2,12,160079.0,11.0
KAG_2026_11267,USA,Student,Novice,2,12,0,0,2,17,5,0,8,3,0,0.0,2.0
KAG_2026_11268,USA,Data Analyst,Master,19,35,8,30,19,69,816,1,91,6,21,145613.0,19.0
KAG_2026_11269,Spain,Data Scientist,Expert,5,25,1,6,14,32,412,1,42,7,10,100484.0,5.0
KAG_2026_11270,Japan,Student,Novice,2,9,0,0,2,20,0,1,11,3,0,9780.0,2.0
KAG_2026_11271,France,Data Scientist,Contributor,8,19,0,5,12,10,382,0,28,7,6,110109.0,8.0
KAG_2026_11272,USA,ML Engineer,Contributor,16,12,0,6,14,21,184,1,45,5,8,193574.0,16.0
KAG_2026_11273,Spain,Data Analyst,Novice,21,6,0,0,9,4,12,1,42,7,6,100030.0,21.0
KAG_2026_11274,India,ML Engineer,Expert,6,28,1,1,12,38,548,1,42,3,10,94360.0,6.0
KAG_2026_11275,Germany,Researcher,Grandmaster,10,60,20,39,20,121,2506,1,99,3,29,183350.0,10.0
KAG_2026_11276,Germany,Data Scientist,Contributor,19,19,0,6,12,22,65,1,47,8,9,160497.0,19.0
KAG_2026_11277,France,Researcher,Master,7,35,13,34,15,63,1099,1,71,8,20,138241.0,7.0
KAG_2026_11278,Germany,ML Engineer,Expert,18,21,4,4,17,37,366,1,72,3,15,189286.0,18.0
KAG_2026_11279,Spain,Student,Novice,1,13,0,0,7,2,0,1,3,1,0,0.0,1.0
KAG_2026_11280,USA,ML Engineer,Expert,21,24,3,4,19,22,164,1,67,2,15,218533.0,21.0
KAG_2026_11281,USA,Student,Expert,0,23,1,8,15,29,517,1,38,1,8,0.0,0.0
KAG_2026_11282,Spain,Data Analyst,Contributor,5,21,0,6,10,15,342,1,34,4,5,63033.0,5.0
KAG_2026_11283,Nigeria,ML Engineer,Expert,18,30,1,7,11,36,491,1,68,5,13,116557.0,18.0
KAG_2026_11284,UK,ML Engineer,Contributor,8,12,0,9,13,19,54,1,38,10,6,120149.0,8.0
KAG_2026_11285,Canada,Researcher,Grandmaster,16,60,10,30,20,115,2589,1,95,5,25,177405.0,16.0
KAG_2026_11286,Canada,ML Engineer,Expert,18,23,4,5,11,27,151,1,72,6,15,174800.0,18.0
KAG_2026_11287,India,Data Scientist,Grandmaster,12,62,13,31,24,110,2564,1,89,2,26,131139.0,12.0
KAG_2026_11288,USA,Student,Contributor,1,17,0,7,10,24,421,1,23,3,4,0.0,1.0
KAG_2026_11289,Japan,Student,Novice,2,13,0,0,5,14,2,1,16,2,0,0.0,2.0
KAG_2026_11290,USA,Data Analyst,Expert,16,23,3,2,12,28,351,1,58,11,14,130960.0,16.0
KAG_2026_11291,USA,Data Scientist,Grandmaster,15,53,19,30,22,118,2768,1,100,9,30,199590.0,15.0
KAG_2026_11292,India,Data Scientist,Grandmaster,11,63,14,27,26,114,2709,1,86,5,26,118315.0,11.0
KAG_2026_11293,India,Data Analyst,Novice,3,9,0,0,6,1,0,0,8,8,0,35077.0,3.0
KAG_2026_11294,India,Student,Contributor,0,13,0,1,8,22,304,1,25,4,4,0.0,0.0
KAG_2026_11295,India,Student,Novice,1,9,0,0,4,10,14,0,13,2,0,0.0,1.0
KAG_2026_11296,USA,Data Scientist,Expert,18,29,1,9,15,23,441,1,71,8,13,214026.0,18.0
KAG_2026_11297,Spain,Researcher,Master,19,35,12,38,19,60,1040,1,86,7,23,157283.0,19.0
KAG_2026_11298,Germany,ML Engineer,Contributor,17,10,0,3,12,6,243,1,46,3,9,155046.0,17.0
KAG_2026_11299,Nigeria,Researcher,Expert,6,32,1,7,13,25,504,1,49,3,10,82182.0,6.0
KAG_2026_11300,Spain,Student,Novice,0,2,0,0,3,13,3,1,1,3,0,0.0,0.0
KAG_2026_11301,Canada,Data Analyst,Expert,9,33,3,1,10,38,280,1,57,4,12,90379.0,9.0
KAG_2026_11302,India,Data Analyst,Contributor,11,9,0,8,11,14,358,1,37,5,7,66216.0,11.0
KAG_2026_11303,Nigeria,Student,Novice,1,6,0,0,7,18,6,0,12,3,0,0.0,1.0
KAG_2026_11304,Germany,Data Analyst,Novice,2,6,0,0,5,4,2,0,15,7,0,57893.0,2.0
KAG_2026_11305,Japan,Student,Novice,1,13,0,0,3,15,9,1,2,3,0,0.0,1.0
KAG_2026_11306,France,Data Scientist,Contributor,7,17,0,6,6,10,429,1,34,2,6,102895.0,7.0
KAG_2026_11307,USA,Data Scientist,Contributor,15,17,0,2,11,6,154,1,49,11,8,194924.0,15.0
KAG_2026_11308,India,Researcher,Master,17,43,18,15,20,61,953,1,79,6,26,154193.0,17.0
KAG_2026_11309,India,Student,Master,1,40,18,20,23,64,971,1,69,2,21,0.0,1.0
KAG_2026_11310,USA,ML Engineer,Grandmaster,6,62,9,26,26,112,2743,1,73,4,22,197670.0,6.0
KAG_2026_11311,Brazil,Data Analyst,Novice,20,13,0,0,6,11,3,0,42,5,6,95222.0,20.0
KAG_2026_11312,USA,ML Engineer,Contributor,20,12,0,9,7,24,310,1,46,3,10,209968.0,20.0
KAG_2026_11313,Spain,Data Analyst,Expert,12,22,1,4,17,38,545,1,57,9,12,90691.0,12.0
KAG_2026_11314,Brazil,Researcher,Expert,5,20,2,8,17,29,377,1,38,10,10,85959.0,5.0
KAG_2026_11315,Spain,Student,Contributor,1,11,0,2,12,21,270,0,26,2,4,0.0,1.0
KAG_2026_11316,Germany,Data Scientist,Expert,11,25,3,2,15,30,164,1,59,9,12,133479.0,11.0
KAG_2026_11317,India,ML Engineer,Contributor,16,15,0,8,6,23,70,1,42,4,8,109925.0,16.0
KAG_2026_11318,USA,Data Analyst,Master,13,38,15,19,16,52,1068,1,83,9,23,154482.0,13.0
KAG_2026_11319,USA,Researcher,Expert,8,34,1,8,17,33,342,1,44,5,10,167124.0,8.0
KAG_2026_11320,Germany,Data Scientist,Expert,17,26,1,8,10,28,269,1,62,11,13,160281.0,17.0
KAG_2026_11321,USA,Student,Contributor,1,10,0,6,8,21,260,1,29,2,4,0.0,1.0
KAG_2026_11322,India,Researcher,Expert,7,28,2,9,16,38,295,1,53,2,11,92208.0,7.0
KAG_2026_11323,UK,Student,Contributor,1,9,0,3,10,8,80,1,26,1,4,0.0,1.0
KAG_2026_11324,India,Researcher,Expert,11,29,1,8,18,36,346,1,52,11,11,99227.0,11.0
KAG_2026_11325,India,Student,Expert,1,20,1,3,11,22,487,1,35,4,8,0.0,1.0
KAG_2026_11326,India,Data Scientist,Master,21,42,9,16,16,69,895,1,91,10,22,141185.0,21.0
KAG_2026_11327,India,Researcher,Expert,5,29,4,8,15,23,325,1,46,5,11,84600.0,5.0
KAG_2026_11328,Brazil,ML Engineer,Master,13,35,12,35,23,66,993,1,76,3,21,129108.0,13.0
KAG_2026_11329,Japan,Student,Novice,1,5,0,0,9,10,11,1,11,4,0,0.0,1.0
KAG_2026_11330,Nigeria,Data Analyst,Contributor,4,18,0,6,5,11,115,1,33,3,5,38582.0,4.0
KAG_2026_11331,India,Student,Novice,2,3,0,0,3,15,0,0,9,3,0,0.0,2.0
KAG_2026_11332,UK,ML Engineer,Expert,17,25,1,1,14,24,407,1,60,5,13,178007.0,17.0
KAG_2026_11333,India,Researcher,Grandmaster,8,51,17,21,24,124,2823,1,90,6,26,123066.0,8.0
KAG_2026_11334,India,Data Analyst,Novice,3,9,0,0,8,15,7,0,9,11,0,38317.0,3.0
KAG_2026_11335,Germany,Student,Novice,1,2,0,0,2,9,4,1,10,2,0,0.0,1.0
KAG_2026_11336,USA,Researcher,Grandmaster,20,60,11,37,26,121,2706,1,100,11,27,218691.0,20.0
KAG_2026_11337,Canada,Data Scientist,Contributor,3,11,0,3,7,12,394,0,32,9,4,118285.0,3.0
KAG_2026_11338,India,Data Analyst,Contributor,18,16,0,9,11,6,104,0,49,5,9,86687.0,18.0
KAG_2026_11339,UK,Data Analyst,Expert,11,31,2,3,10,37,404,1,60,4,12,96162.0,11.0
KAG_2026_11340,USA,Data Scientist,Grandmaster,19,58,13,30,26,127,2588,1,98,6,28,226580.0,19.0
KAG_2026_11341,France,Researcher,Grandmaster,8,51,12,36,23,118,2565,1,91,3,24,150037.0,8.0
KAG_2026_11342,France,ML Engineer,Contributor,6,13,0,4,9,17,256,1,37,4,5,116394.0,6.0
KAG_2026_11343,Japan,Data Analyst,Grandmaster,9,62,10,25,29,119,2599,1,86,4,23,102983.0,9.0
KAG_2026_11344,Nigeria,ML Engineer,Contributor,15,11,0,9,14,8,428,0,43,10,8,108100.0,15.0
KAG_2026_11345,India,Data Analyst,Novice,7,2,0,0,1,16,8,1,10,3,2,46483.0,7.0
KAG_2026_11346,Germany,Student,Expert,2,34,1,2,10,24,510,1,38,2,9,10435.0,2.0
KAG_2026_11347,Canada,ML Engineer,Contributor,12,16,0,6,9,18,370,1,44,5,7,163141.0,12.0
KAG_2026_11348,USA,ML Engineer,Grandmaster,17,60,23,32,22,125,2687,1,100,11,32,254530.0,17.0
KAG_2026_11349,India,Data Scientist,Grandmaster,11,51,18,11,23,124,2501,1,98,5,28,114617.0,11.0
KAG_2026_11350,Japan,Student,Novice,2,13,0,0,2,6,13,0,14,3,0,7728.0,2.0
KAG_2026_11351,UK,Data Scientist,Contributor,12,14,0,1,12,10,141,0,41,4,7,135871.0,12.0
KAG_2026_11352,USA,Researcher,Master,6,45,20,33,17,58,1067,1,65,4,23,186598.0,6.0
KAG_2026_11353,Canada,ML Engineer,Grandmaster,10,53,13,26,29,116,2826,1,86,5,25,187246.0,10.0
KAG_2026_11354,UK,ML Engineer,Grandmaster,11,53,20,24,27,112,2515,1,89,10,29,173041.0,11.0
KAG_2026_11355,UK,Researcher,Master,17,36,19,20,18,65,1051,1,91,7,26,177898.0,17.0
KAG_2026_11356,India,Data Scientist,Expert,17,20,4,5,19,35,325,1,69,9,15,127011.0,17.0
KAG_2026_11357,Spain,Researcher,Master,20,47,11,26,20,60,1005,1,83,8,23,161101.0,20.0
KAG_2026_11358,India,ML Engineer,Expert,12,28,1,7,16,27,483,1,50,6,12,105543.0,12.0
KAG_2026_11359,Spain,Data Analyst,Novice,14,2,0,0,9,19,0,1,31,10,4,90674.0,14.0
KAG_2026_11360,India,Researcher,Expert,19,33,1,1,10,34,387,1,73,9,14,134387.0,19.0
KAG_2026_11361,India,Student,Novice,0,10,0,0,3,15,11,1,4,3,0,0.0,0.0
KAG_2026_11362,India,Data Analyst,Contributor,11,7,0,4,13,20,397,0,41,9,7,68642.0,11.0
KAG_2026_11363,Nigeria,Data Scientist,Contributor,19,10,0,6,8,20,341,0,47,6,9,109395.0,19.0
KAG_2026_11364,Canada,Student,Novice,0,2,0,0,2,19,9,1,13,2,0,0.0,0.0
KAG_2026_11365,Brazil,Data Analyst,Contributor,7,12,0,7,14,11,231,0,28,2,6,58429.0,7.0
KAG_2026_11366,India,Data Analyst,Novice,20,9,0,0,1,1,1,1,44,7,6,91492.0,20.0
KAG_2026_11367,USA,Researcher,Master,13,42,14,15,19,66,1124,1,78,3,22,217172.0,13.0
KAG_2026_11368,India,Student,Expert,1,27,1,2,10,31,422,1,35,3,8,0.0,1.0
KAG_2026_11369,Spain,Data Analyst,Novice,19,2,0,0,6,14,6,1,28,3,5,108075.0,19.0
KAG_2026_11370,Canada,Student,Novice,0,14,0,0,6,2,12,1,11,4,0,0.0,0.0
KAG_2026_11371,Nigeria,Data Analyst,Contributor,7,16,0,6,13,20,373,1,39,10,6,49700.0,7.0
KAG_2026_11372,Germany,ML Engineer,Master,7,49,23,39,23,65,985,1,72,3,25,150146.0,7.0
KAG_2026_11373,India,Researcher,Grandmaster,21,64,8,38,24,118,2879,1,100,5,26,147634.0,21.0
KAG_2026_11374,USA,ML Engineer,Expert,4,29,1,1,10,28,517,1,42,8,9,155115.0,4.0
KAG_2026_11375,Canada,Student,Novice,2,6,0,0,1,17,6,1,5,3,0,0.0,2.0
KAG_2026_11376,India,Data Scientist,Contributor,9,13,0,9,9,15,80,0,38,6,6,93160.0,9.0
KAG_2026_11377,Nigeria,ML Engineer,Expert,14,32,4,7,17,29,410,1,65,6,14,96831.0,14.0
KAG_2026_11378,Nigeria,Data Scientist,Contributor,10,7,0,5,8,10,353,0,40,2,7,75985.0,10.0
KAG_2026_11379,India,Data Scientist,Expert,11,28,2,1,15,29,361,1,56,6,12,106507.0,11.0
KAG_2026_11380,France,Student,Contributor,0,9,0,2,5,8,434,1,21,4,4,0.0,0.0
KAG_2026_11381,USA,ML Engineer,Contributor,20,15,0,3,6,12,297,1,47,6,10,204371.0,20.0
KAG_2026_11382,USA,ML Engineer,Contributor,11,20,0,4,5,10,252,0,35,6,7,200520.0,11.0
KAG_2026_11383,USA,Data Analyst,Novice,19,14,0,0,4,6,11,1,32,11,5,141286.0,19.0
KAG_2026_11384,India,Student,Novice,1,2,0,0,1,7,10,0,8,1,0,0.0,1.0
KAG_2026_11385,Nigeria,Researcher,Expert,5,33,2,5,11,32,437,1,50,2,10,79700.0,5.0
KAG_2026_11386,India,ML Engineer,Master,15,37,12,10,23,50,1096,1,77,4,22,138186.0,15.0
KAG_2026_11387,India,Data Scientist,Expert,11,23,4,1,19,31,456,1,62,5,13,107600.0,11.0
KAG_2026_11388,UK,Data Analyst,Novice,3,2,0,0,8,18,9,0,13,5,0,56708.0,3.0
KAG_2026_11389,USA,Data Analyst,Novice,17,8,0,0,6,2,2,0,31,9,5,134074.0,17.0
KAG_2026_11390,UK,Researcher,Expert,9,23,4,5,12,34,391,1,49,4,12,139642.0,9.0
KAG_2026_11391,India,ML Engineer,Grandmaster,15,63,12,35,20,127,2745,1,100,4,26,155096.0,15.0
KAG_2026_11392,Canada,ML Engineer,Grandmaster,10,64,10,18,29,110,2778,1,88,11,24,191093.0,10.0
KAG_2026_11393,USA,Data Analyst,Novice,15,12,0,0,4,5,2,1,24,7,4,119450.0,15.0
KAG_2026_11394,India,Student,Novice,0,8,0,0,4,3,9,0,2,2,0,0.0,0.0
KAG_2026_11395,India,Student,Novice,2,4,0,0,1,10,8,1,3,2,0,0.0,2.0
KAG_2026_11396,Brazil,Student,Novice,2,3,0,0,5,13,6,1,3,4,0,0.0,2.0
KAG_2026_11397,USA,Researcher,Master,11,48,18,24,19,54,816,1,78,7,24,189120.0,11.0
KAG_2026_11398,Brazil,Data Analyst,Master,11,41,22,33,23,62,981,1,72,9,26,96031.0,11.0
KAG_2026_11399,USA,Data Analyst,Contributor,20,15,0,4,8,19,250,1,47,2,10,147751.0,20.0
KAG_2026_11400,UK,Data Scientist,Contributor,12,20,0,4,5,17,428,0,33,7,7,148528.0,12.0
KAG_2026_11401,India,ML Engineer,Expert,14,23,1,2,11,20,479,1,62,9,12,123885.0,14.0
KAG_2026_11402,India,Researcher,Expert,13,27,1,5,13,33,315,1,55,4,12,106649.0,13.0
KAG_2026_11403,India,Data Analyst,Novice,7,4,0,0,2,1,14,1,24,3,2,45638.0,7.0
KAG_2026_11404,USA,Student,Novice,0,2,0,0,5,4,0,0,5,1,0,0.0,0.0
KAG_2026_11405,Canada,Researcher,Expert,19,21,3,6,13,23,431,1,65,7,15,172913.0,19.0
KAG_2026_11406,India,Data Scientist,Contributor,17,15,0,8,7,13,97,1,42,11,9,107165.0,17.0
KAG_2026_11407,Brazil,Data Scientist,Master,6,39,21,29,22,68,1042,1,65,11,24,89106.0,6.0
KAG_2026_11408,India,Data Scientist,Grandmaster,14,57,20,33,24,114,2703,1,97,11,30,125266.0,14.0
KAG_2026_11409,UK,Data Scientist,Grandmaster,15,55,24,13,27,116,2785,1,100,10,32,181067.0,15.0
KAG_2026_11410,Canada,ML Engineer,Expert,10,20,4,1,16,32,431,1,56,5,13,155277.0,10.0
KAG_2026_11411,Canada,Data Scientist,Contributor,3,21,0,1,12,18,56,1,33,5,4,114652.0,3.0
KAG_2026_11412,USA,ML Engineer,Contributor,16,8,0,9,11,17,397,1,49,4,8,217402.0,16.0
KAG_2026_11413,Germany,Data Scientist,Contributor,13,9,0,1,11,21,226,1,47,9,7,153438.0,13.0
KAG_2026_11414,UK,Student,Novice,1,2,0,0,4,9,14,1,6,4,0,0.0,1.0
KAG_2026_11415,USA,Data Scientist,Expert,16,22,4,6,18,26,348,1,63,8,14,197626.0,16.0
KAG_2026_11416,UK,Data Analyst,Grandmaster,15,61,23,24,27,121,2825,1,97,4,32,153793.0,15.0
KAG_2026_11417,USA,Researcher,Expert,11,22,3,4,10,35,400,1,54,8,12,204877.0,11.0
KAG_2026_11418,USA,Data Scientist,Expert,16,33,1,4,16,20,516,1,64,8,13,198063.0,16.0
KAG_2026_11419,France,Student,Novice,2,12,0,0,8,1,1,1,10,3,0,0.0,2.0
KAG_2026_11420,India,Researcher,Master,16,35,11,32,24,64,1023,1,87,4,22,141908.0,16.0
KAG_2026_11421,France,Researcher,Master,20,45,17,22,22,64,1109,1,90,3,26,174064.0,20.0
KAG_2026_11422,USA,ML Engineer,Master,13,37,15,39,18,57,915,1,75,3,23,231251.0,13.0
KAG_2026_11423,USA,Researcher,Grandmaster,10,62,11,28,20,113,2651,1,87,3,24,196191.0,10.0
KAG_2026_11424,USA,Data Scientist,Expert,15,33,3,3,15,20,187,1,60,8,14,215113.0,15.0
KAG_2026_11425,India,Data Analyst,Expert,19,20,3,3,17,35,237,1,63,5,15,110642.0,19.0
KAG_2026_11426,Canada,ML Engineer,Contributor,6,14,0,6,7,11,232,1,31,3,5,126123.0,6.0
KAG_2026_11427,India,Data Scientist,Master,13,49,8,19,20,65,914,1,76,2,19,132565.0,13.0
KAG_2026_11428,France,ML Engineer,Expert,8,32,3,6,19,24,328,1,44,9,11,136308.0,8.0
KAG_2026_11429,India,Student,Novice,2,4,0,0,6,8,9,1,17,3,0,0.0,2.0
KAG_2026_11430,France,Student,Novice,2,3,0,0,2,8,11,1,9,2,0,0.0,2.0
KAG_2026_11431,Germany,Researcher,Grandmaster,12,51,21,10,20,121,2621,1,93,5,30,169531.0,12.0
KAG_2026_11432,India,Student,Novice,1,3,0,0,8,12,6,0,13,4,0,0.0,1.0
KAG_2026_11433,Germany,Researcher,Master,14,48,18,24,24,58,1012,1,84,8,25,164381.0,14.0
KAG_2026_11434,USA,Researcher,Expert,15,26,4,2,15,32,520,1,65,9,14,207702.0,15.0
KAG_2026_11435,USA,Data Scientist,Expert,14,22,1,4,11,30,533,1,63,3,12,204182.0,14.0
KAG_2026_11436,India,Researcher,Grandmaster,15,54,23,23,20,116,2697,1,94,9,32,135927.0,15.0
KAG_2026_11437,Brazil,ML Engineer,Expert,5,27,4,2,15,28,222,1,40,6,11,77316.0,5.0
KAG_2026_11438,USA,Data Scientist,Master,9,48,9,20,20,64,882,1,71,8,19,204353.0,9.0
KAG_2026_11439,USA,ML Engineer,Expert,5,20,3,5,14,21,373,1,40,3,11,156170.0,5.0
KAG_2026_11440,India,Data Scientist,Grandmaster,14,54,18,14,27,110,2687,1,100,6,29,144010.0,14.0
KAG_2026_11441,USA,Data Scientist,Expert,8,21,2,4,16,38,436,1,50,6,11,155782.0,8.0
KAG_2026_11442,India,Researcher,Expert,10,20,3,1,18,27,190,1,56,8,12,93083.0,10.0
KAG_2026_11443,India,ML Engineer,Contributor,3,11,0,5,8,12,157,1,24,4,4,76458.0,3.0
KAG_2026_11444,USA,Researcher,Expert,6,24,3,5,13,30,422,1,46,7,11,155495.0,6.0
KAG_2026_11445,India,Student,Contributor,0,19,0,5,13,13,342,0,19,2,4,0.0,0.0
KAG_2026_11446,India,Data Analyst,Novice,6,7,0,0,5,14,2,0,16,5,1,43990.0,6.0
